ldref	pop	addpop	prefix	r2	r2_2.5	r2_97.5	r2_pval	r2_se
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin12.S7	0.0121166608501325	0.00826127257194857	0.016531694538685	1.48435332745046e-28	0.00209604906533959
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S1	0.0244089823379876	0.0185704436264315	0.0308112954188973	6.88939206106497e-56	0.00302471308698356
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S10	0.011023119806615	0.00714640925090803	0.0152345619506434	3.92169670152579e-26	0.00211585099797871
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S2	0.0248911884453706	0.0191164347322261	0.0307375936371085	5.76285508779004e-57	0.0030065929077588
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S3	0.0215903745936582	0.0165752586090103	0.0274111715520228	1.34229786798575e-49	0.00281330049349048
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S4	0.0204429315027657	0.0152627172575907	0.026257390049414	4.83241566822454e-47	0.0028212003385037
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S5	0.0158745000402284	0.0113740180929933	0.0209902693545531	6.91645369997392e-37	0.00238468647328117
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S6	0.0138969262040316	0.0097335237242995	0.0190459102782922	1.68451230980225e-32	0.00237272249634867
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin13.S7	0.0116877941458465	0.00798031716121795	0.0158649074998516	1.32273973989982e-27	0.00205771661609875
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S1	0.0252644941847944	0.0196330513164651	0.0315296633350789	8.43596425813979e-58	0.00303745120371523
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S10	0.0110470576062537	0.00716526405694149	0.0155480434224756	3.47108666747734e-26	0.00211732517265485
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S2	0.0234868944728208	0.0178638333412047	0.0298535691858559	7.89669996860794e-54	0.00309280001685507
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S3	0.0226362508728826	0.0172882196647736	0.028504200063657	6.24782579422926e-52	0.00284763468422462
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S4	0.0214089506315224	0.0166868690313844	0.0273264082952801	3.4055632264166e-49	0.00275256446496816
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S5	0.0166909729024426	0.0120785483945107	0.0223838640617794	1.06476403919243e-38	0.00261004158891348
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S6	0.0133327908053192	0.00935857080470615	0.0180511186788361	2.9987902755877e-31	0.00224574035997519
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin14.S7	0.0116328174732335	0.00781597278927076	0.0164328277952621	1.75080402517964e-27	0.00217893064172483
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S1	0.0264492525798423	0.0206521827569737	0.0329097228175929	1.88741550351355e-60	0.00309632229663491
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S10	0.0107625909952174	0.00696167842077614	0.0150883088587026	1.4803960526882e-25	0.00205178492594466
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S2	0.0245549976570973	0.0191669610047343	0.0305778915921027	3.25043022226155e-56	0.00293377518994366
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S3	0.022717674501168	0.0173739884022776	0.0281212056874751	4.11229077910663e-52	0.00291322107833328
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S4	0.0207930631329528	0.0153160433324575	0.0266221961587578	8.02374728942879e-48	0.00286948510388459
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S5	0.0172526485425354	0.012692941220886	0.0225213026135457	6.02167796008762e-40	0.00251544797080955
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S6	0.014150663642026	0.00993328161725331	0.019195026610278	4.61229983499677e-33	0.00235701495930099
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin15.S7	0.0126455422044363	0.00862019549998739	0.0173676379538555	9.99678473672356e-30	0.00220226743406938
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S1	0.026295403598171	0.0209250373419955	0.0328642155724476	4.17041644221193e-60	0.00300057230007635
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S10	0.0108346931717179	0.00724234877899103	0.0150304337950949	1.0249936348217e-25	0.00204637972887782
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S2	0.024901677204371	0.0190667681974138	0.0318092976676261	5.46002206388518e-57	0.0032046713681994
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S3	0.0233021393976479	0.0177812088700146	0.0293133330952259	2.04106987893554e-53	0.00292251674245256
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S4	0.0203462224966299	0.0154946325186397	0.0261845369389734	7.93431231642736e-47	0.00269554397859002
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S5	0.0175586826949665	0.0129745791676438	0.0233576429135537	1.25829443074034e-40	0.00263732769339924
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S6	0.0135961920428561	0.00955187924795592	0.0185408613897088	7.81862532052553e-32	0.00233680485062348
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin16.S7	0.0129480634175093	0.00874914867979916	0.0179769861224084	2.13571764250737e-30	0.00232377563308161
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S1	0.0262744991383064	0.0206086079285355	0.0324998592101868	4.6447216650507e-60	0.00313705681550496
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S10	0.0103938932806691	0.0066334964050078	0.0150603679843901	9.69966344000071e-25	0.00207566036407322
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S2	0.0248588845132737	0.0192500328488099	0.0314478546537032	6.8051624108921e-57	0.00306220287294775
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S3	0.0237289393454244	0.0181128210670724	0.0294981241151481	2.27537354009507e-54	0.00292871153453335
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S4	0.0208567270509915	0.0158766719995495	0.0262153262017065	5.78850464131057e-48	0.00271807436168527
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S5	0.0168164404439162	0.0117618451137663	0.0221379205592013	5.605563361163e-39	0.00263112478827833
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S6	0.0135057266921008	0.00940289160123366	0.0183200293820162	1.24065442497487e-31	0.00235355917819816
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S7	0.0127914452688512	0.00904637428931951	0.0174466761741963	4.74880264906044e-30	0.00222132941415245
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S1	0.0258131498079026	0.0202971133183038	0.0315847950951676	5.00210869385551e-59	0.00298032084897161
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S10	0.0108301910155946	0.0072632304944333	0.0152051662144086	1.04879454178105e-25	0.00208943386976312
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S2	0.02461677450672	0.0190219706041657	0.0309761127614345	2.36538198813488e-56	0.00304792928433177
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S3	0.0237730948679389	0.0185492731998828	0.0300243703009248	1.81325312715636e-54	0.00294775459892901
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S4	0.0207555457869908	0.0158829985734315	0.0265650556267781	9.72620572192608e-48	0.00274813319675213
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S5	0.0174169123968879	0.012755972592473	0.0230884936838122	2.5988448001415e-40	0.00264673956640499
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S6	0.0141890818385159	0.00977305616485069	0.0192121249054213	3.7908326505294e-33	0.00236033514898957
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S7	0.0133684266442017	0.00945699873502747	0.0181626851656069	2.50014623157892e-31	0.00230543643195845
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S1	0.0244271641832813	0.0189940156758619	0.0303993028872196	6.27421921893179e-56	0.00300982288805354
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S10	0.011105310105845	0.00737191432652859	0.0155362751077534	2.57910001017935e-26	0.00206361265299979
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S2	0.0243964597587626	0.0187029113903317	0.0307899663141757	7.3478116801563e-56	0.00300575062988022
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S3	0.0243556449636002	0.018872442220157	0.0309042300427085	9.06445366760662e-56	0.00311376332886189
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S4	0.0213975969196998	0.0162957919393542	0.027283503720104	3.60986544866403e-49	0.00278963046738722
