ldref	pop	addpop	prefix	r2	r2_2.5	r2_97.5	r2_pval	r2_se
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S10	0.00426845646438667	0.00203034217622199	0.00716368409440679	3.70243135329591e-11	0.00130914190998899
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S2	0.00281329518801599	0.00112253479662336	0.00553998281098259	6.645347739222e-08	0.00111824675990268
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S3	0.00473694565094807	0.00245885725742733	0.00730488132414925	3.35374270535133e-12	0.00131104065369025
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S4	0.00453828782749755	0.0023060803548514	0.00752245315961295	9.2809025758822e-12	0.00134441876641799
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S5	0.00404202337025783	0.00191028706056546	0.00693580552527159	1.18359145322016e-10	0.00130780928190278
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S6	0.00466799698418519	0.00242057611362132	0.00765329830364867	4.77448617470878e-12	0.00136446459463751
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin17.S7	0.00406513229946459	0.00189700573302379	0.00685106490824961	1.05116611770586e-10	0.00127370538388005
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S1	0.00252119387346306	0.00092877790683209	0.00493748392270233	3.01923955853234e-07	0.00103466044146662
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S10	0.00412628049941166	0.00195803193075535	0.00697235004653626	7.67964473395564e-11	0.00127011086030125
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S2	0.00290157718320017	0.00115047608207162	0.00546139833026273	4.20921510597725e-08	0.00111834976553299
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S3	0.00522922078235111	0.00280576462983126	0.00836605464276336	2.69861701551805e-13	0.00144418523985083
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S4	0.00589264353339369	0.00329331211392682	0.00923539592814984	9.08082350099089e-15	0.00157378335874944
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S5	0.0055836603682019	0.00292914833323804	0.00880349140641431	4.40495968284808e-14	0.00153284752383631
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S6	0.00433260634884691	0.00223741213091145	0.00702038822868132	2.66426824766551e-11	0.00126636059685781
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin18.S7	0.00396828236674096	0.00189731455619023	0.00671088516674455	1.72850421123009e-10	0.00124797771064407
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S1	0.00215910608125958	0.000653352746284996	0.00438099023700155	1.98562678615509e-06	0.000944873869767077
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S10	0.0045179632126312	0.00229328742742471	0.00746054701636379	1.02998922271264e-11	0.00132969806363346
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S2	0.00284917239756044	0.00106476984621239	0.00567743819002862	5.51955933978579e-08	0.00114602717793235
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S3	0.00583612103049913	0.00338663866790534	0.0090891176093314	1.21214782610815e-14	0.00148468632115643
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S4	0.0048050724624451	0.00245078835245824	0.00785246532694639	2.36587227201415e-12	0.00137446584559936
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S5	0.00508334578379188	0.00266737290825954	0.00830701167428076	5.69245216521915e-13	0.00142794737735959
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S6	0.00444691592550606	0.00222691728289506	0.00718453753246656	1.48254259936867e-11	0.00130769567383361
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S7	0.00430140143267865	0.00221692895690639	0.00716554556866808	3.12672802115198e-11	0.00128374107181405
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S10	0.000107370130849604	-9.87452964986202e-05	0.00105388500996353	0.149887980652471	0.000330157966167239
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S3	0.000267120718269953	-9.6049545792376e-05	0.00142836792581711	0.0553737287718409	0.000407715165862677
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S4	0.000165025590603052	-9.72284247247601e-05	0.00121967511551209	0.103557747010912	0.000350812261719071
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S5	0.000230433268178398	-9.7835214552211e-05	0.00121327492814678	0.0691146766631944	0.000374550114392172
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S6	-1.45076570445823e-05	-9.97086607605113e-05	0.000721994480615331	0.355180885435856	0.000230880538413578
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S7	0.000291079778785286	-9.44400769349762e-05	0.00138339617856698	0.0479883541941985	0.000412531313388513
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S1	0.00347164397170918	0.00156600407585516	0.00633775650350119	2.2226344011081e-09	0.00123657299030535
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S10	0.00387252616688361	0.00185691974555278	0.00689421350412568	2.82696825061299e-10	0.0012778500988069
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S2	0.00465378475596168	0.00238170061799408	0.00765838710768957	5.13511158875327e-12	0.00138352501421325
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S3	0.00698679906696109	0.00402167791574555	0.0105419631424217	3.40330928343824e-17	0.00165114171189259
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S4	0.00487954249664246	0.00245663690384733	0.00801112482415743	1.61575715012859e-12	0.00142086173366549
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S5	0.00414866853516227	0.00222608292630233	0.00724832401319337	6.84597569155264e-11	0.00130167126002964
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S6	0.00386304724230779	0.00184646629017771	0.00684433537043147	2.9680781628034e-10	0.0012382728335437
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S7	0.00326886276635963	0.00141210328316815	0.00600265238341036	6.31902888509935e-09	0.00119115561868064
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S1	0.00282556142340573	0.00110690392541455	0.00534750722101184	6.23668038630249e-08	0.00109240289655768
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S10	0.00409451954647166	0.00192426248174828	0.00689025314357698	9.03957618738203e-11	0.00130345611505315
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S2	0.00381911566958049	0.00183116178319431	0.00672073901307888	3.7198986065148e-10	0.00124927118742948
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S3	0.00556603591756655	0.0030028495847187	0.00889050775462057	4.82028009854331e-14	0.00151081722992107
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S4	0.00410978435641185	0.00202409359763426	0.0071690155000599	8.35826251071573e-11	0.00129304780334149
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S5	0.00504858072756886	0.00260476777880095	0.00818395066347201	6.80094853429354e-13	0.00145160816318102
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S6	0.00366911002341419	0.00180916561920063	0.00630233203175552	8.04460683988355e-10	0.00117317217252048
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S7	0.00356461707494404	0.00146483746315391	0.00625872011947333	1.37720950044677e-09	0.0012115980941674
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S1	0.00333366741288599	0.00142516577440933	0.00602695544495223	4.52446596716678e-09	0.00115697947348031
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S10	0.00433047627461336	0.00213391686453849	0.00731496436220278	2.69353522097471e-11	0.00136143776476797
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S2	0.0050009027969079	0.00259093576874977	0.00809530066896753	8.68062380129294e-13	0.00140871910524169
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S3	0.00661699946938898	0.0037136429507047	0.0101920291525341	2.24683254308533e-16	0.00165476114674227
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S4	0.00566359068893418	0.00299004343193826	0.00893131093943048	2.92748086501946e-14	0.00146003664630202
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S5	0.00547956638792868	0.00287419760941342	0.00850888127028379	7.50020986676992e-14	0.0014705048419154
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S6	0.0041569686310341	0.00216080643771862	0.00717096632098394	6.5604633994248e-11	0.00129445446862448
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S7	0.00380187480181082	0.00170267297168334	0.00656080240380767	4.06460683491906e-10	0.00124845452131684
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S1	0.00344345539694635	0.00151118305796628	0.00621405850318987	2.56988678451898e-09	0.0012237440387957
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S10	0.00502403599583778	0.0026171123852423	0.00804832496670869	7.71129768242179e-13	0.00141515777723618
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S2	0.00460705097792424	0.00227542245077472	0.00784624275250765	6.52447501874841e-12	0.00143652606341531
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S3	0.00710139374656715	0.00429366637153939	0.0108567066633343	1.896510405369e-17	0.00171890642573111
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S4	0.00557675917996015	0.00315601524080863	0.00872567001918769	4.56314229315672e-14	0.00147900424077082
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S5	0.00579854369201283	0.00322876694623627	0.0089419870139107	1.46875932367704e-14	0.00147979964823577
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S6	0.00452739804959967	0.00232417741013387	0.00760662858078501	9.81364678208729e-12	0.0013789120434284
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S7	0.00439468076821281	0.00221121507667974	0.00719370787869237	1.93786644096459e-11	0.00133731628837505
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S1	0.00417697750081747	0.00189298946483638	0.00711670489994777	5.92021431916313e-11	0.00134747902611851
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S10	0.00507606846905051	0.00253913956781693	0.00823749302780929	5.90845157289096e-13	0.00140407919357389
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S2	0.00496910503638193	0.00247119262430789	0.0081058295638862	1.02150380800473e-12	0.00141695853510982
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S3	0.00800449119813829	0.00474122110025186	0.0116286928403357	1.89387904477098e-19	0.00175648492856254
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S4	0.00623186817250299	0.0035037900536829	0.00991195950001363	1.60534084379427e-15	0.00160956946598336
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S5	0.00544926062088058	0.00301527497388051	0.00891124622066434	8.75736421205201e-14	0.00149692176585743
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S6	0.00495678977037617	0.00251139502788209	0.00818078995130475	1.08797616713158e-12	0.00144264143197749
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S7	0.00447028638675828	0.00228942728463434	0.00725119429955853	1.31514238631304e-11	0.00130251856875052
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S1	0.00466401310470377	0.00238359118048178	0.00786466539716897	4.87293845834063e-12	0.00141613982722308
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S10	0.00509911287996101	0.00265612771444651	0.0081314404341583	5.25118107543898e-13	0.00143471665525188
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S2	0.00529964550860085	0.00276028378865632	0.00845142216646685	1.88227972887517e-13	0.00149065146164626
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S3	0.00647387146027267	0.00380632096944733	0.0100739107604073	4.66552079670204e-16	0.00161850146249442
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S4	0.0063697774211875	0.00372277315167771	0.00980579942426644	7.93815978473226e-16	0.00160413337651357
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S5	0.00540319367355757	0.00279732815253264	0.00886303880081979	1.10836301220094e-13	0.00151554607049272
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S6	0.00526561736325648	0.00271449036775655	0.00853737084274144	2.24015887284294e-13	0.00145601229245192
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin25.S7	0.00507394124305349	0.00264336234504028	0.00820934975919849	5.97312533437209e-13	0.00143333666133629
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S1	0.00443934233882826	0.00229620680348535	0.00732528243121759	1.54124142735338e-11	0.00132578852503456
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S10	0.00537019093681268	0.0028532821735449	0.0085577224610018	1.31214740373281e-13	0.00145917108810584
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S2	0.00543456799021447	0.00295692991155704	0.00897733076290652	9.44066918921015e-14	0.00150122261548531
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S3	0.0057727745820142	0.00315432894679953	0.00919280985798013	1.67549361829275e-14	0.00153578392959696
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S4	0.00662790088760457	0.00372432721323603	0.0100958616965515	2.12521647245248e-16	0.00159628334520801
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S5	0.00554828443022815	0.00295476289366174	0.008732288954713	5.27820148544578e-14	0.00149962706687472
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S6	0.00548112718062943	0.00302053115111871	0.00882314175928831	7.44059169039371e-14	0.00146921839642532
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin26.S7	0.00505607023861021	0.00294737502148378	0.00807654615939546	6.54519323519409e-13	0.00135205757962736
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S1	0.00337365160300718	0.0014483901260133	0.00599231549151037	3.68198630825703e-09	0.0011632218668972
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S10	0.00562014079642015	0.00316321942156032	0.00882441682223196	3.65553569814473e-14	0.00145891296923155
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S2	0.0044730063465277	0.0022992457207708	0.00734941906111992	1.29693150496292e-11	0.00131574474858734
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S3	0.00542600935397986	0.00289779431263252	0.00893662845302427	9.86302707001788e-14	0.00153974411094184
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S4	0.00671552593437919	0.00398817199354819	0.0101233330889506	1.35880060337819e-16	0.00156507204650686
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S5	0.00571212787227549	0.00310189358443679	0.00920451439444393	2.28429562849264e-14	0.00156017273662755
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S6	0.00473921844966774	0.00246909902297732	0.00773793625194721	3.31492530978239e-12	0.00138035226510503
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin27.S7	0.00467149866634964	0.00251438255905411	0.00790385630992523	4.68959511510024e-12	0.00141924631225649
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S1	0.00445518634415143	0.00205677731247417	0.00759474541849089	1.42099516872019e-11	0.00135827423768038
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S10	0.00521467939949238	0.00296408265342944	0.00838715102449448	2.90703144716911e-13	0.00142162052715939
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S2	0.0051888808164714	0.0027134391767456	0.00833206176353197	3.31720556263352e-13	0.00145042715148155
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S3	0.00543008911789888	0.00286411560108964	0.00870563496765621	9.65938867671067e-14	0.00148111675420068
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S4	0.00553156325396409	0.00288430536752431	0.00898508341680082	5.74927730265093e-14	0.00153359997069429
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S5	0.00579109954707491	0.00306511262688496	0.00940158509672516	1.52570992647765e-14	0.00154460143132839
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S6	0.00443857841409534	0.00216970879487605	0.00745177372784297	1.54728981706546e-11	0.00135439894639466
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin28.S7	0.004376710945309	0.00213166054160266	0.00722462416320825	2.12492540542321e-11	0.00130210450155226
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S1	0.00497394637168647	0.00258335706452811	0.00812409421847213	9.96499150579771e-13	0.00141873508142464
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S10	0.00459344693290609	0.00241145883694143	0.00756561879862213	6.99553889648181e-12	0.0013675266880514
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S2	0.00566852360972103	0.00316132187435136	0.00887997416298337	2.8545894607838e-14	0.00148658081033995
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S3	0.00546691451856018	0.00292925242224009	0.00872526613635671	8.00145423226133e-14	0.00152801614119917
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S4	0.00538526589681754	0.00278434753816286	0.00856731914469846	1.21478613982704e-13	0.00148236360490228
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S5	0.00548082799854299	0.00293491286441653	0.00866170365358093	7.4519828154046e-14	0.00148440052580712
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S6	0.00409985883753594	0.00194037145296707	0.00696389464677096	8.79516860482645e-11	0.00129740038210066
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin29.S7	0.00419543945502177	0.00208360135610322	0.0070024235457465	5.38506946275754e-11	0.0012802483208132
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin3.S10	8.66294363549569e-05	-9.94988281713349e-05	0.000958131361514447	0.171932151224725	0.000303418257624712
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin3.S3	0.00103272204407945	0.000108970726052543	0.00283158425258841	0.000762700924932092	0.000699201821549095
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin3.S4	0.000207004820291457	-9.78223500192554e-05	0.00134200355276474	0.0797668931139373	0.000374795244809839
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin3.S5	8.2554288728276e-05	-9.93807527791213e-05	0.000878485819111585	0.176687186221501	0.000282265056205715
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin3.S6	9.62161864358491e-05	-9.88785758411548e-05	0.00104635013164329	0.161313723536819	0.000325259945681946
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin3.S7	7.97423678067233e-06	-9.96093049455471e-05	0.000745054291764535	0.29878196745587	0.000239947644049774
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S1	0.00582366197040185	0.00323753168340764	0.00914664714542158	1.29182980240617e-14	0.00151758598545836
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S10	0.00456296660480238	0.0022240289313265	0.00773297794571649	8.17823103190839e-12	0.00140191130808461
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S2	0.00605362209874327	0.00350418820004073	0.00930570189078915	3.98982716574881e-15	0.00152601027564591
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S3	0.00617512765410844	0.00358681274407937	0.00944706969313396	2.14495925349716e-15	0.00159276675691812
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S4	0.00611946458641022	0.00327138855381562	0.00919349181991967	2.85029896156869e-15	0.00150890656518073
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S5	0.00526314679835682	0.00281099806200336	0.00845255422789154	2.26864989429222e-13	0.00143259864029426
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S6	0.00440206470800786	0.00221514615911539	0.00754080778767546	1.86586449704705e-11	0.00130741607357293
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin30.S7	0.00436817179058235	0.00199124644233585	0.00718734818180466	2.22004495382751e-11	0.00134802133435115
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin31.S1	0.00610553152211879	0.00355981722821139	0.00947687886242493	3.06054037862815e-15	0.00156673814840493
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin31.S10	0.0049490855213713	0.00246407473924136	0.00806653009730261	1.13174338912724e-12	0.00142063792048161
AFR	AFR	EUR	AFRinEUR_causIncl_caus1000-rep1-h2_0.03-S1_-1-AFR_Bin1toBin31.S2	0.00709844080284861	0.00408703261967888	0.0107960242615048	1.92530157684852e-17	0.00177251229167354
