UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin3.S1	height	0.00254001789801073	0.00144509883383109	0.000213351039883767	0.00046801635524934	0.00597801183293074
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin4.S1	height	0.00154325790756793	0.00123432927390235	0.00315050880088853	-8.80638332857453e-05	0.0045289819440902
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin5.S1	height	0.00386939137942122	0.00176663325104073	6.36695390450315e-06	0.00111250662454425	0.00803879452300759
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin6.S1	height	0.00411319351699913	0.00181198947481189	3.36223884468212e-06	0.00130738120957261	0.00824439328760426
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin7.S1	height	0.0106654017535617	0.00294786813719773	1.48759861029227e-13	0.00582072163543882	0.0171662572045221
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin8.S1	height	0.0101951803066039	0.00277773377938408	4.9827818297444e-13	0.00543361020363051	0.016035580562923
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin9.S1	height	0.00699685172736042	0.00230654410073363	1.88462393913921e-09	0.00334149921659467	0.0121784441744025
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin10.S1	height	0.0133107462779681	0.00313334772534506	1.66259107873543e-16	0.00789394008906029	0.0198983262499367
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin11.S1	height	0.0139658511182519	0.00314146840626265	3.09004421968673e-17	0.00866250349787795	0.0203641919222432
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin12.S1	height	0.0154360773535301	0.00337511181870391	7.07321643067126e-19	0.00947311989333525	0.0229552112320977
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin13.S1	height	0.0149340096100598	0.00328229107406942	2.56937337684278e-18	0.00949275313572107	0.0223873817797251
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin14.S1	height	0.0173429507265275	0.00378050649477644	5.26238631837401e-21	0.0106976368662662	0.024899340453948
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin15.S1	height	0.0132845893477838	0.00329337863124856	1.77813754377549e-16	0.00782832127418059	0.0205973045875315
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin16.S1	height	0.0172662872843143	0.00366959028340978	6.40886711596412e-21	0.0109325504508797	0.0253920016661873
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin17.S1	height	0.0131229356142598	0.00324464121633126	2.69340632854471e-16	0.00781468661200169	0.0198549629220934
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin18.S1	height	0.0177881740364347	0.00369518758200413	1.67500321766005e-21	0.011509386065942	0.0258263111911611
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin19.S1	height	0.0184090085936103	0.00359392394020144	3.39303447743141e-22	0.0120686433752251	0.0262308310305592
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin20.S1	height	0.025240041182526	0.00435351191326451	7.66860857155327e-30	0.0171046454527936	0.0345293126467041
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin21.S1	height	0.0295347578242492	0.00469806460531872	1.14551035040353e-34	0.0206695269445276	0.0396333417683151
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin22.S1	height	0.028827137064195	0.00451017163468852	7.16516810038298e-34	0.0205318938041197	0.0383529668647207
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin23.S1	height	0.0249847267478684	0.00412694373342907	1.48287468813346e-29	0.0170039891627082	0.0334575472494828
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin24.S1	height	0.0292944333302214	0.00478684206777777	2.13534139766216e-34	0.0209304035243223	0.0397506691283801
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin25.S1	height	0.024285423771621	0.0045055269766376	9.02086979260127e-29	0.0163749804057299	0.0336456681922004
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin26.S1	height	0.0327818231430757	0.00498432742151371	2.50835444097098e-38	0.023856838688548	0.0436409589540664
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin27.S1	height	0.0263060824952444	0.00438319877375181	4.87922351352292e-31	0.0181495940621691	0.0354866440755428
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin28.S1	height	0.0292951379263369	0.0048241235568014	2.13144643658104e-34	0.0207324148964119	0.0396856316906466
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin29.S1	height	0.0220581394315472	0.0040030517680829	2.8199084540846e-26	0.0149878415632233	0.0308372777885729
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin30.S1	height	0.0285248519338606	0.00473384712331427	1.56756377324366e-33	0.0199862557556493	0.0390820575212859
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin31.S1	height	0.0235330725951539	0.00426902983054081	6.28703724094426e-28	0.0162212314943837	0.0328697271238169
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin32.S1	height	0.029093815258709	0.00455142939751468	3.5909440471826e-34	0.0210098191400567	0.0388861958457489
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin33.S1	height	0.0347630106343768	0.00498208939770474	1.45052265669458e-40	0.0262625405564343	0.0461255956219811
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin34.S1	height	0.0268791880512186	0.00450996430884766	1.10863297210114e-31	0.0187645754481677	0.0361144420142286
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin35.S1	height	0.0265353905304406	0.00446898247494771	2.69702632437104e-31	0.0186840723727317	0.035810182233584
UKBB_matched2	1KG-EUR	EUR	height_Bin2toBin36.S1	height	0.0198387736342871	0.00408647875485356	8.56744039044407e-24	0.0122273455700631	0.0285662756618541
